gov Id 識別碼,gov Name 景點名稱,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C1_376540000A_000473,千年夫妻樹,ChIJ0YUbWX6wbzQRYW9uqY0r9GE,台東縣千年夫妻樹,3.8,140,"['tourist_attraction', 'point_of_interest', 'establishment']",954台灣台東縣卑南鄉美農村,121.0755283,22.8396701,OPERATIONAL,{},AeeoHcLNgaEUo8llz32bUMYL4FnbvaiOPJdpKu6gGzPPLrm68mDP-8HN2CjkFJMV5pdZDJGzox7mZOSKb3uymwHDjgq0z24Nf7y8TbRd51oATHkhcNx23M0GgyrtCcpQDR4i59vek4Zna6sbtnQu6HeRDLc_N9qWXMqUkLvTIyMXbz7DYDLw7RqgTXhvFi3hwu9XEtcmOa3Mr95aWIFdR5mJbjkn9nlx4XrluRWmmu7arPLZEvfttd0rey6j2xHK6pPc18YiRTGlN4bhElOJWT1NWm-rqlJ7U7qxDTXTzqTVC8i7-zE9-dPbIZG0hKkIlqYl0YFFMY169zBTi7xWsYI7l5FhQIADoMe20OF1xx9hNbAHBhR87PStoDiResJoRgcEoaP2Q2_oU3dwz8d-07_N3yv3Ef-2cOpQXwylAkwxjcGS3SMwQMopYlxdQDSt5ejkygRgcfJjTqmQh38LtwYl5-v2PlOu0UdmUHd_SqNuN-qhC2nSx34h4BCYxQYCc12Be6cZye7AFLN8Ba0ltSktnY1ks5oUQHDUr3neiM06mbNgf6YX009_PBXTja9JYjmP_9GYPkbI
C1_376540000A_000476,崑慈堂,ChIJ-7macwOlbzQRADdvnCIWBOo,鹿野龍田崑慈堂,4.4,115,"['place_of_worship', 'point_of_interest', 'establishment']",955台灣台東縣鹿野鄉光榮路308號,121.1204224,22.90452,OPERATIONAL,{'open_now': True},AeeoHcIHpX1KMEuU7tAxEWhFHCshWlxVucwVYztjBOwDMCJot1nIP12AarNsG2h8Onom3uKJlwT4FPVUR4OE6GclTqemDbVeyzw4cUIMixZKUidTGZ5xHH1xTJTuIqytmN2h_R7br0T7fX0ykKLPhy973w5u6bq35oqdFMhVmAvBxn4hx7oa-ydLV07Tu0SfVxZUfs-tuk-3-V-_Hwmmx1bDjCio8B6FKlARAPvaZVCg97ckDDxoVoH7touCRvac3PugSfBSKIIcYpewGlXzftMNzsB1rhTcUpciBqloM-ap0JQ6nF8lVz3ksHEfZR8GCNdhy-u7twNertfgeUWaKnF09FuFEKBVyp0T0xT9Ld2oCAIzJ9nq9Yy-SvrzN5kTifKyOFK8sQnQBN9eJcClHfbQd29Dig-ExTSk3xeDI9pSerChTCexVS6AJfAVY7T4OEx9p9R3BiuV5911a0uNkW7qGM32opIHhLN94F93IE3Ijg4RYW2rjVk3YlDnlQuEuakDMzAurCIb5K87YPVmzwjnDXplFllMWVpNArkDjnLRXdbXekSzzV-HAOxUR6_JwV41KDS_Cbg2
C1_376540000A_000481,富源觀景台,ChIJHwWswHO7bzQRkTmMkmQ84Vc,富源觀景平台,4.4,523,"['point_of_interest', 'establishment']",954台灣台東縣卑南鄉,121.1523074,22.8282172,OPERATIONAL,{'open_now': True},AeeoHcJsPs_QjpBrIcjmdBkBFRJhhM2kRlQNGnXBB0ETQ_Y9-INb_CK7wWQT2Hlk-V5NVCKQDaOfF4oJDwtW3xsuDF08-XlAesvwo5hgUH5i4m_vxdYp3Tvi4wjAqq2DprNnkh6p2xB6c6vq1yzB76imI0cqr8Y0X8t1Bsvp5zwuhHiyV2Soz25fSAyRIo-Lm1_oqw0VKtJgYn-KJ2T04SbXMQbLVvpKLYnwmFAG4lGsak-a_3ylYNapnSfjUh2INK7rDeqoEpTt0GhKk8RY1tgxyPobS5oSwgzhr0UTUxNRA2AyD3IEjWTPm1O-swt7FSDS4s0bVdVnJM32R1YjR1k6ibLg5gKMy6uD3qvgJL58UKzfvVaehnH1nzzWkG0z4RcmL5FVG-v5UbBQM7C_Kg9LO1l1cHzXJWyKxJmfMO07azAy7ZpTAHG1AmgcCIFRqoCIsb0aS2PXHkVKIBwEJBFw727D5oP0vQGJZ63vS3ZKp3tabH3XLP0ucNaJ7iAMYgIvBSH72SmGl1NlwwCxdPneNBbRsL_dVU6laR79f_CZ4jD--xY6D4c78BsAB4BWcEmF9L_4ql7bcpe-cdYh8Y2gcJ-oeYL1DQ
C1_376540000A_000484,寶町藝文中心,ChIJ28tiYT-5bzQRCD3At24iBBU,寶町藝文中心 Boting Art Center,4.0,849,"['tourist_attraction', 'point_of_interest', 'establishment']",950台灣台東縣台東市中山路182號,121.1532211,22.7581386,OPERATIONAL,{'open_now': True},AeeoHcJ1_fIui1n564Oqw1gLYlezwzJaTKNqLpHLSm70ZND73ujMrf5I5NFF114u2ladMkHcH4II8xdpmAJMPhFElGw4sxR3clKFZLI9SGuKayKRNkxpgZp27Aztuc-QFCcC0a-YkJImZNZMDEqBzruZ73hY27d-boEvE_upNMRUype0Z2Lq7vTmKTsnRW4ViO6W7_m8Wk-HmX3s4uwDS7FNiiP5uqmn2y_POS83_xRJGunuTm-r5ukIv9JutUUPb0thWBo6WWV2vgXK2qHFdAlZubfqyyf_cIue6xafYMYmVLaYXOvvkTY
C1_376540000A_000485,麻荖漏步道,ChIJLYg_WS9ybzQRNr_a6OC9FSU,Madawdaw麻荖漏步道,4.5,208,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",961台灣台東縣成功鎮三民產業道路,121.3474542,23.1298971,OPERATIONAL,{'open_now': True},AeeoHcK2utse1U_xxW3F_xkfS09VPE32P_BSp4L1pbY4NjP0T-9hsPEpOWU1eN1Ib_mYnpR5p05vtb9C4PsZb1NN2hQSpHM2zrqJ-BK1UCeSKdAkRMGpzWu0ekBc5_c0bs_zRhPnXoZut6Nk8ijzkRqqCBS0ynym2Hf-5Zh0-RCTOou162Mh2j5GK4lQxv2wM6qYfpcBJrcTk-C7pCMdAlZk105LSbqzO6gt-UkkgQqSIJxrXsKOD1xlaMKe-BsaBovxWKNmAOcviZimtV8pJPWOJnqSVSPWVVLDpNs2YZjXf4_DRGf1vFrm9px1DfGU-5p25tcd-e0ixS-KpK1IsGRzvbCPO6CTUPsXRQMoTRRJctkVruSwou4f4KXRK7ZcqvweB5JrPmTZiq_ZFx4AMSl2LFupq19KzSxf8XZK7nYlQxzIJTVbbuoJ3RxtJ3qmv43caH9wkZiUDGIkf3eVJ8NGAT2TVO8tHGgnvxtWE4r5LvKnnOH_t-yq1ooA2Tip1LLIKC9gJel9tQ41CQNTaPilbMi2w_0FNt7SxNfBzTrjl8jD3-MCx96_vix4owogotQy0EJVIxoA_LnYiw
C1_376540000A_000487,池上飯包文化故事館,ChIJuYubE4sMbzQR6F0sgiCsdSo,悟饕池上飯包文化故事館,3.9,16415,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",958台灣台東縣池上鄉忠孝路259號,121.2209041,23.1242563,OPERATIONAL,{'open_now': True},AeeoHcK9TqGaZWWtk7jHBRp0sUQgG76hVpuLY-JVXw-gpM2RCUmeIQNO1PQEd3SpReh1f3Papcr7XBYNNnG602v30e_ikw6eGNuXY6OQysiy_QSyYVFwNtC8ogjkQBXvKGr9aU8BOF-nBKVu1bm8kLhnkJWdIT1GbrAJf_EB4F-wU7w7kCnP4ZXpKfmhGl95j1gLh5BXp57fuojoFxgmPTcJKX27kK3asMdYpMc-LFWPPlF8tYnn2Pd97oqCid38V0mMmhtLoprBUtLIkqIUosWpOv56LQ-3jsHO00hO45xMBHRbJmP0jxA
C1_376540000A_000493,台東池上客家文化園區,ChIJ-Y9FJHYMbzQRbopHv9VD9Wo,台東縣客家文化園區,3.5,432,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",958台灣台東縣池上鄉新光路1號,121.2008624,23.1122939,CLOSED_TEMPORARILY,,AeeoHcJZgR7j21HMnXHr5Vo6ia2t2xkorihxu0Y9mygXcm_pbg9KVQy1smc17ZK3ycrP3QaukjdzvyoLD8ISfmMdkpv5Z5AnpHwfmoKYIVsmyJid_wjHDxkTfDHccrtHN5zvuyfnuzTjHAQHdtx3tpVzEM2Ppj2LMYv3pTfeBMP1lTJbp4vUllUMLux2fCI4-4BI7yr1_W7wqmL6lYLX6II0EOWlKvl6gERQCy9rliSiWQxYedTtdfk3uNGU-UB2psR9keR9MLwhhVtDDIAzKYOfceqIKZ2Ih5FOQPIN7p5Pd2uwj58pSw0ESoTwRFFbbrZjnxdcZpENxqigBhtjHU7Fm07RsUSpV2DQq0aEAEvuI5627It474bT7HAGQfeYxtW9vcmGOm0bc2Zva-b6zKjVPn57MAiAck2luPFjVbfXdtB3YiJNVxPLSHFMxVRBlX9ukU-xgoLF1FsD7VTHH7Ia7otxdVvDUoRnMdZz5APcEEkimZpd_iljpWietKI0Anv93flqdLpmoem-rwOIQGk49M43s2_DDdk_FbAIFHf4T4o-KS9Orqy_FsI_hf692zDW5aKH_QwM
C1_376540000A_001249,泰安部落／大巴六九部落,ChIJKdRTFrKwbzQRH6ZIutDda6c,大巴六九部落,4.3,3,"['point_of_interest', 'establishment']",954台灣台東縣卑南鄉科山路352號號,121.0666209,22.801244,OPERATIONAL,,AeeoHcKroDJXToFU3Bsh4_VDTqBPIlTSJndj9vAgp4tjapRJwcplSXwy6Y5buxVbPN6SL9DAklcHtFu6Mn4dNvrr9ACc6HAaJAv4Zl1jxU1dTFLxBJio4vpPjpKBPjEKPl9-dNKecklQLJygG0A47sACy9b5nJT1sd5HVrTz6fL1L4TfW7IKIyCE72IZnrCJO6ej1FO4v0_Cvmhss1T8uGsg5rBtM-XGzbJPQ0Ksm9bzfWoiDChSB8B0wVSbzRKSRDH7IV238Lvnokx0b8sWHOlngf8gXNrR2130zs1if8RLC0gv29M2n2DnllzVdXe7DvGGhWrSILfES9RxhqHGPYs45zV41KgPHCvdw8p6zwkoE_MuH4U6X8w0MSDAzppVd1b_Wumtcd_0ImgdauMraI5tNlrXe0EGUKf_tVrLi2RguySi-XN93VZ3HroD5FZfxYX4p9vPHsFuw83iN4-RGySE_oB-wTA3QKucpKEFRlIQn0s9semGguazMv99olNLkM3l1NaHLZqDq_bhi4opXS2iT8Hk9DoWfIcBI0Z7GaE4UT-DhoyZT5OvsyfhMvn2M0t-1aprvnLw
C1_376540000A_001253,霧鹿部落,ChIJ2yzz6CMFbzQRM4apGdO7Fr0,霧鹿部落祭祀場,4.3,3,"['point_of_interest', 'establishment']",957台灣台東縣海端鄉957,121.0411329,23.1695264,OPERATIONAL,,AeeoHcISWdXed_lfjQCUVoqssGo9ai5q81wKoKnk0bQCLW6aG-S_D0KE7QMI4-Vf0kpfp52LgOfJo87-M7oB7aoUNcku6t0h9rioTEH9sjqJnx6lwNjRFHpgpzM2S5DghTq7HYhm61_NHht3JZVScJEo0Xrhs_br0eDCKIph_CxjnqzY3Hsysz9tiWRHXS0Z2-Rf19QPlczwXE4LFQCeCdxuOcwirjPWeOc219qdVSQahlVw0yyR1ZHsrXnkK7tna16nMSSkDe_uNgbB1yFgU3qPVCbP-yCPhRPt0lRhMEobUL9XuvP96hiHyP4qFOA7WFnxKuPZbK5c_GwArKskuSGDdjCyUmj2yclwePhEQsMRlOD0RKDPOvJkCxyqwiSQGQg7AML-RbE7nI_xPs99-8x_Qyp08KvlQLJRwWqK63mA45AEPkaVYsnxcfXEO2MrwALdFf-fcQ_H8YQF-DLohMNZwfvul9lAEjoavuqjY5Z0S_J4VpbyUM13Ys01iItz5M_bqVIFf-XrGlMxBnBbNldaMKHZLXyzXcjxUKqtQrFQqK0tv34YE-xAtxrtZ84ouM6NIdbAN93L
C1_376540000A_001256,鸞山森林文化博物館,ChIJVVVVVVWubzQRz5BaIwu_Dos,鸞山森林博物館（森林文化博物館）,4.5,1975,"['museum', 'park', 'tourist_attraction', 'point_of_interest', 'establishment']",953台灣台東縣延平鄉鸞山森林博物館,121.1674186,22.8873522,OPERATIONAL,{'open_now': False},AeeoHcIUNEjHxcgDYI6PL__7EHyXXiLl3FXQnf6G0oVuKt6JjSsr4Dnai0S4i8rnCGZECYiEPjliq66IS8ZGe_bPa49K4isGjy9GSSY8Hw4M_keO68mF46sMaxV2iC_j575EfKKfiudF66vggM-xvFtQcpZYML_06mTT03HN7FcbfE9A82C_X6iZRIULRhaZAtwB_dEZjSaVBgLcYFEqWe5Kr11lGyJdJkHvy8LPN-dK8-4d5FxCf7PlaBmcFplt_XzOujLRBWv6e9RLVSFjJDIS3TjJN1G6b7rI-1WgzrfdDNToe7Fhl1Y
C1_376540000A_001260,初鹿部落,ChIJAZ5heay7bzQRmlcANtvvZII,初鹿部落遊戲屋,5.0,3,"['point_of_interest', 'establishment']",954台灣台東縣卑南鄉卑南、954,121.0902902,22.8566196,OPERATIONAL,{'open_now': False},AeeoHcLhY_Y5rCL5bmmhtv5wiH3UdsBzL002X7upj6ZIKI0vJFWItLLrTqqzSHn_hXTC-y0qSaxOt2tpECvrsiZJAqO4Fy5jtYJVOlnFGH-XK46hwfV2iZ2Yap80sZEdmQzJ0G5x6k0fQm6-XRri5I9PG5pIlGGlg3z9KJ5Bc6Tmrz9GGCVrKGybNmPBYuxH--0dZk0_dWCqMCHqEypf3s4vT9AmonsFri51cEGbh93vi61VEx7-uA6EuHeAKDf6rUCkkHchfnGc1QsleEstRpeSLVBOklCu1Lj6m99o_3yzKMwnAkvapaO-DxKC2spn1dX_EpoNQhgQXkXW6NDNJdZDxOcrDmAmKwnChf5g9dJ_WESDa0tidhwMgrHf5uTOmWytflRxZt3x6OFZNpCfBOy9VWlZtACwu5oHxffQV7Msn_0BQZVkkDFPx1HAQxEjsih11npQLjMaL1rGMXg_zQRHchxEvfccCNstG-xdHcm3TSaE1OkbdcQBFgVrTlh6Y0X3mgr8FGka_nHdkA6ttjQh75gG5cLdF4CqlmBCAU4ToiVWmFfVkTe4VhRSvCK8WBF5FIRpSQ25
C1_376540000A_001261,新化部落,ChIJVVVVVZXVcTQR8j4W4tDYrBM,新化部落 Kuvareng,4.7,15,"['point_of_interest', 'establishment']",台灣台東縣達仁鄉966,120.8584442,22.3808212,OPERATIONAL,,AeeoHcJrTZBdQ5BPtXY2o7FhRGKG5wVvTido3GkgxbygwsAiX7WDZhpCOdVIZeMMlxZhvK5gtKnmyCNhyIbsj7RLXjo3TQA2C1XLSsHjJIkC_1U06nu-aA5NQdZD1DE2rDvtI_7okgf75D0Ren6LkcEFCxxZd6jHY8zCqLM5s6ce7GN5xScasn6leXToy2WVOpOu3B3YH9kldVgtEAmoYgE_iOxAuHcNWqUsGgZwdNHI3hOkK6QOXb0REnAYy6SpFqHUr1Pkha_Wqr336ZbwzOGZfSHx1jUV95jaIFWMuGTW6y7lu9E0-aQ
C1_376540000A_001263,樟原部落,ChIJDcJslA5bbzQR1Z14bf22X3Y,樟原部落天然冷泉,2.7,31,"['lodging', 'point_of_interest', 'establishment']",962台灣台東縣長濱鄉花東海岸公路49號,121.4838814,23.4149961,OPERATIONAL,,AeeoHcIhdo5hp1v-8Hn1f0VrvsUakzLEAuBsEhtTU7NQ2yvKozgyffWPRnsSZtT8QOSlB4_G0cIZs15UaKXXVh28NVqbqvzXwgKqC8eHo6fRRYweRSP6obyAbfeiTg-RGr8QBi2bPdj_ToffpUfG0TCBbGk08vQQkEiLrWxsMXGwukv9sIlyRCXlRtOFn82qQVMrDMD0IQcWZND8_i2L0CRm9B-GumintxE6TKifFZr6Bqsr3w1HCL_EUhpZ73x86wxC-ZLcOCn6v-1VTCeak3BGCjQBFQx26DPz1fOSQJTjn0JOaXv1kMY
C1_376540000A_001267,都蘭部落(都蘭國),ChIJ2YA9UuaibzQRIghBpyaB0eU,都蘭部落,4.6,28,"['point_of_interest', 'establishment']",台灣台東縣東河鄉,121.226059,22.871919,OPERATIONAL,{'open_now': True},AeeoHcJuOEKrD2HamrG_xV0q0KrJmfD4aUJSY9Kd9CnIukjMsMfEprGyZ2MhQKTsV2XI-RiiCxLq-Y9uBh1YUfPy4UMr7Wi8-ndHTC1u62g1PU_SVv8a2FZrX-gn5ynLdlTymq7xbMxLoog6CXArwFMCMvS8XIHmUm2pZnzUYzJCl456GS2SoKfmabIoiJOMOsSyx8m4NUj_1Mp94BT038bjflQkbzTeku-0pxS53z_9fOXr-5j9s1Bz2yOBdfGEjsr4fxpp5iwEm87Bv37xqMsJtk-TdkSXXDPCQ3wrnoNzHz55Pbx89R8
C1_376540000A_001269,瀧部落,ChIJs0UxkLrTbzQRp5c6KJi3aGI,瀧部落 Calavig Tribe,4.3,16,"['point_of_interest', 'establishment']",963台灣台東縣太麻里鄉多良產業道路,120.9553,22.510072,OPERATIONAL,{'open_now': True},AeeoHcK35xC5zVVJfx-s2RPNtX4-CEO9jD5pE7vI3fxoiy9Ik8tzvCxBs9UdSPfn5TecT-2uAULGh7gINAdmIxNXfWMgre97PxLri8_PwY_O6jcsApItTVEnjFdrSrdAuAbOHmNztriGGqTPipXsIxkD6NUyubkmVX5gfts12X1jxfJ1y5gZ3qS1TfO0XWEpwejoBRd2zlFgD_0oZOFICkKLf4cTP6HzDosV8ilrx8Fu1CgUA0EpLu83jCCpmwwAZSxzsmqcx1W8OtcPMxJpfsKTnsSoEzMLKHd5MbFuCopXz0OtTnb12T_MEgKoXfuaBkso_vb5N76qXhFghMAXZe56OuzhiafTsSvS6iWGSb-BrWqX_wrwMtIe1V3vDQct867--LCdfq6TPI29162GNigFusVrGQL9cDpl4BTlBgZPG9aRJufEkx0xLegEbXiKRRssAkLgx-tlmE4l6gXVsV_AbpdCKB6SQUVgJQ5a04MYSp5Cd2lavpMpWUjULnPwcZ3wsNXo2kQmTgnlED0jS3efmnHsQjPHbcFMXXw8JT3R2jNFDtSw6eURITN8oQS6qy4SUvYhqBCT
C1_376540000A_001270,巴沙哇力部落,ChIJyUi71RK8bzQROw7bHYIXT0o,巴沙哇力部落聚會所,4.8,9,"['point_of_interest', 'establishment']",950台灣台東縣台東市吉林路二段699巷22號,121.1852352,22.7923256,OPERATIONAL,,AeeoHcJHIZCLZs_Xqk5qPuFjDu95gubzqzsmp6p_SKkC8cTFJyhFUTN8YjZtb3m-UinbkXRs5ji7NQMwviXUtf-JC25gD9NE25X3eyKgIDHGK-e0HWw6Op7-kahzIEaNGAZljGxuI4f3n6PMjDbKZKx85s8QF2XQnNY-vNrvtERqWV84em6vUoAaqNyVnMp_JUozNMMB3PyE8XfbVwJlZs2vj2hjBXfNCWpTlO3m1iQzZjiwYbfC1WOhS-Q8TrQfqNo7ZACSZ9AJdEXBLLXbKFLHD_fJnqNkGD5WlLVwz9QBC84HgRAfW-4
C1_376540000A_001273,森永部落,ChIJQ0HlXOLScTQR51P03G3z5RE,森永部落Tjarilik,4.3,8,"['point_of_interest', 'establishment']",966台灣台東縣達仁鄉,120.864837,22.282651,OPERATIONAL,,AeeoHcIRFP93nH43QA6u85zXDSKTmbHiPw5LNH-O6S_mgiR2Ub9RaWqqMyujmNkTRcoY1f2xBFjYQ6dgxkmvLMdmsG6XVMAdqrYy8bMwM85s1VAN7c5shX_d3bw3pDdp48fMZkwKPsYxO0VA6pdPVrx7MPuK0w6b_t2hI67IVpofYqG__yrDWN0ourcyf4FlBzHWu3YDF5uUujuBhicitAOLCSvaAD-1uviTP9MgL9-5MJie6Gn8kj8IBLfb87iSgihPTJApB6x4fcYJnuI8O_V_T7XAcVFe1dG6u7xxXkF3WXeEJVmVEOk
C1_376540000A_001274,拉勞蘭部落,ChIJz8DoYQrObzQR06DJwrBnoQ8,拉勞蘭部落 Lalaulan,4.3,90,"['point_of_interest', 'establishment']",963台灣台東縣太麻里鄉,120.9887791,22.5758173,OPERATIONAL,{'open_now': True},AeeoHcI1jB15W6R2NyxaJ2I1Hz6iVCAMzBFrXdAFXDGjOsGWIXeOgcBYKXSZI4PS1WEh0TPtrqFoXCnQhRNyjoDz5x-zgTCMiqtQsHJ89PCeu_1FWP0GCouI92GBtHSspYK6NcWrXHJbwL7qxEFLT1feUgsI9bWpNCFXz6_EpXdTGf3Grl9f6UlRUjWybCoYolG0hCyCFTLPZ1g140H6WRkaXOjOSjlUQpMxi2hELFxatcCxJapKm1vVsWnw3jd9tQ4ztTB_wGvXQ-vbWOAjHeIenqJe0gC47FdcZknEXAw17klsDjJDLTA
C1_376540000A_001275,9420濱海休憩區,ChIJ3dXeHDUrcDQRuu_O1QRgUPw,9420濱海公園,4.4,917,"['park', 'point_of_interest', 'establishment']",965台灣台東縣大武鄉,120.8979082,22.3438652,OPERATIONAL,{'open_now': True},AeeoHcJyG0JO6Wds0ymn75fvJ_EKNe93aKhlftLF9rPK4Z_DxW75SH7L_0Aac5PEyDDN8V-V_SQbgdf5uTm5aCOdswNFpBKtS4ZpQtgI78bODL_T4g-VJGJfBTTPBj5kkPjjH7P9EVZ37wRyRmDtYXE9HOUfXFW0RcydFF9UqLbcofR71Em7GXIOHgWVddMG0n2YUnx7N2kpGqMn-wIPFIXQBOGMbaamPqTM41v-ugsrNdO1il2MmUABlccsytkMTDSgH9szdK8M0EHFECZvfHbQdl97eWcL4rpBg-J2JcBLD7mwjOfb_kMsFY7HFYRKoZykw_2GNoEydp21HkQuRUf3TmjgX0F9qzoOpu3KR7qtSZswIIxUbQHmrY5_owQbk-aCSTGHmRsEgz1OOAhEP4EZ1TFNc5rbj0ORpgSUV2jnYTlIDrhX8xe0ywDEQhQE57tHU4g_uLvCBkNk7-LYsBJdyzNrUcamd1UDsGLsZiswXb-fM6B106kGvBUFmq7_rc4_Vv4ZiRwkCQU45y9YCSYJgzr-L26VIX3gvgsY_mP_Mnu2SHP9g3sEa-sGYXPEKyZLIOlaXTsFzMxeew
C1_376540000A_001277,南竹湖部落,ChIJBYmN7F9obzQRdE850rrm_mY,南竹湖部落咖啡,4.7,18,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",96242台灣台東縣長濱鄉南竹湖村18鄰40之2號,121.421467,23.274434,CLOSED_TEMPORARILY,,AeeoHcLzZfKzIu1SLyvjQyu6Zpj9a-DhCarqMoqFD6B8wpOEDBUU30Ol1dv0k2gtNbpwcWTf4Xj1EwbO1ZjnPZeNqhdjq1F8756917TfS4Tf8Srwz7PSdLcmheETF0pa6xiXmjLlAXtB5KwRmZjF3DeRqDW1h1T3uNpfhaS5_yFkrXi2eCBGheqDI2mSELJ3MjtcE6RQyURnm9be6f9T8lTL1cAe4Bjuw5ZK4_vkiXqAaK4dFKsaNE3v9DPQ6P6TroOXkKO3lVIkHqSLqtaQN2cS1cnh3jZB2aOVzdA6L8-cnHAjqVOwdYM
C1_376540000A_001279,嘉蘭部落,ChIJge4rEcbNbzQRnb7Gt2Djr5I,嘉蘭部落遊戲屋,,0,"['point_of_interest', 'establishment']",964台灣台東縣金峰鄉嘉蘭產業道路411號,120.9575188,22.5966641,OPERATIONAL,{'open_now': False},AeeoHcK-klyI5y7tFH-lhcgR7SKvNIWocJL_zakg4hUh8nm9nbVkYi4Nn92uRdYEvEppi04HdQupTYP-kempmpJuGtzTY60zAgaXW9-rbyM32nWx6vzLT-EeMWul1GuLS3Vc3cKEe20UKLz2QUmTQ42WGDBKvKLUIfECNMi047rLCIXc8DZtNjOSH_fTMG7BYn8sTHpVifazDpu_y9R1pO4uQxp8XWrY97BNNBa7X_5_umuFcvZ-YYvRSYOGZl-MAv0Z715ayRpxfVgi0Ela5lsSD9-FMRCVFX4mREi32Wh5KguAokzJNg4
C1_376540000A_001281,天際航空─熱氣球飛行夢工場,ChIJlUmlXy-kbzQRpycDDE3rvB8,天際航空 - 熱氣球飛行夢工場,4.5,238,"['travel_agency', 'point_of_interest', 'establishment']",955台灣台東縣鹿野鄉中華路三段399號,121.1365424,22.945845,OPERATIONAL,{'open_now': True},AeeoHcITEorRst7icKaraMRHa0u1OYHGvP6hDYx6cM5bCQ-a61f-34fgF6g6nlEPIeVgEAGEUskIZR_iqE2m_-Qaygqiy1bDc6x3mjE3Vxgcj1mH2sa22zprQmzRfWwcMIo69vE8IInoK9aj5x4bHEYweJMvKn5_y1YcweYGYPBAZB46Re21H8Q3L3ff9hm3gU2GVYcv-DAgGlB4LlmLuHcs5RezzLBLqufHCjK1gyd-MjUenKEh5HsZ2ZQ6xeZGZOPXocnmRNAHT_QuYRgUFAlzBJFBgWGIIJgx9RmacI7gehzykbs-IXQ
C1_376540000A_001289,華源海灣,ChIJeQoYaRzJbzQRx6STU09tf1U,華源海灣 HuaYuan Bay,4.3,4058,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",963台灣台東縣太麻里鄉台9線395.5 公里,121.028941,22.6625274,OPERATIONAL,{'open_now': True},AeeoHcLMu3ZHnNGgq4OamJ6K7ANtBwiiQ6HnmiBVEQ5d2yteSLNOsxLyM5pS_cQOKlcfT2LJhYfnaLhXKMQXDQVwcpuTP9L_ZpU6Guc09sJlbOPk6yK2GhbarqvaLBjyh3WLrdpXCvxhg7uuDcnGwEGMxkdCsaDonxmcjc30ndxw-JN0Oi_49I-hwAw0aCrQUtknwJ7Ul_wmU06he98HYOjI5gTIuTLYMOV9ZcDIK3GRmgO-MB9_juD9oWf4AZHFAuWdtZqEt6aZEK-i6D61K8QtWKuw-v4AxQFZv9H1BeFq3mCSDpYATfc0gD0K1CB6rKdPb1QGJXqe671E6MFc4sCNNOBLZClQxUG7d1XffOpRUreZ7cCHmjsHvBl7smNYlXw00iiQsaBzEqsDmNy7riO-ITgz1uUFb-3tBfyFcdhzAH3YqpQs8CXIIKllUZzqbrhcf7LucLKrZ6u1w0uSYjN2qtuHu2YSoIt43tyEQ6vjqdTkfWhifXq9dZbvKD0Ln3Py4eSUpToHnfyoWtnQGjJyrK0pKIWtywPYeU-m0Q0mONpepPsLJq_aRjomZHa9LWozDdOFNQWt
C1_376540000A_001290,大武彩虹街,ChIJ9cnvJykrcDQRvI2i2UIkTBo,大武彩虹村,3.8,923,"['tourist_attraction', 'point_of_interest', 'establishment']",965台灣台東縣大武鄉大武街10號,120.906801,22.358912,OPERATIONAL,{'open_now': True},AeeoHcIpMchDNPO-7xtOQYNp4Ee21N2V1ZbJfNc4sYVn8ILXqZwRkNTef_NH9pTBgToyIHRF8bRxqIesDZk7FUAST08N9VqHckNHCSomqyQOofym66vxYPL4Bq-VKpzJElVz5QUA62wn6WJDXzV7hSrBXJXWPefs9PmpTOg7xZJGldXlRm2D7_SzvXZ3JFbJXtZ6ZlI2S7ThOuDMJjTgcCxSCiS8TeXCWFFZPw_qDGFRcA-kUQasgesveM2QXnCCoNebuFmjpxzD8pxo5DRzY5RMbVlgTaTl4LPsE1cWoiOqISTtqm0gXwI
