title,free,from_price,date,image_url,event_url,event_id,address,location,lng,lat
台北 | 音樂劇《悲慘世界》40周年紀念版音樂會世界巡演｜台北場｜國家兩廳院,False,HK$ 329,6月12日(週四) - 7月6日(週日),"https://res.klook.com/image/upload/x_0,y_55,w_1369,h_1917,c_crop/v1734070763/events_admin/vm2cajomrfkl2xwmp8jl.jpg",https://www.klook.com/zh-TW/event-detail/101027866-2025-les-miserables-concert/,101027866,,,,
台北 | 2025台灣國際藝術節 TIFA｜國家兩廳院,False,,2月21日(週五) - 5月18日(週日),"https://res.klook.com/image/upload/x_0,y_2,w_326,h_456,c_crop/v1733478335/events_admin/fddytkxd9avs0gcpfxfz.jpg",https://www.klook.com/zh-TW/event-detail/101027782-2025-tifa/,101027782,,,,
屏東縣 | 墾丁悠活渡假村星空夜秀,False,HK$ 72,5月11日(週日) - 12月31日(週三),https://res.klook.com/image/upload/截圖_2024-11-21_上午9.54.58_atex64.png,https://www.klook.com/zh-TW/activity/114314-night-show-at-yoho-beach-resort/,101027462,,,,
台北 | JJ 林俊傑演唱會2025台北站｜JJ 林俊傑 JJ20 FINAL LAP世界巡迴演唱會台北站｜台北大巨蛋,False,HK$ 329,6月7日(週六) - 6月8日(週日),"https://res.klook.com/image/upload/x_0,y_2,w_326,h_456,c_crop/v1741927246/events_admin/tvwajtm5qssstvnfbxn5.jpg",https://www.klook.com/zh-TW/event-detail/101027267-2025-jj-lin-concert-taipei/,101027267,,,,
台北 | 反覆演練Re-her-sal：預演,True,,2024年10月19日(週六) - 2025年12月15日(週一),"https://res.klook.com/image/upload/x_0,y_7,w_1360,h_1904,c_crop/v1729046669/events_admin/psabato73pwlvkasbzry.jpg",https://www.klook.com/zh-TW/event-detail/101026874-2024-re-her-sal-exhibition/,101026874,,,,
台北 | Art Aquarium(金魚藝術展) in Taipei,False,HK$ 51,5月11日(週日) - 5月31日(週六),https://res.klook.com/image/upload/326mm_460mm_o1y6uo.png,https://www.klook.com/zh-TW/activity/132339-art-aquarium-in-taipei/,101026675,,,,
台北 | 當自由盛開成舞｜忠泰美術館2024奧夫塞計畫｜曾令理 x 偶然設計,True,,2024年8月31日(週六) - 2025年8月31日(週日),"https://res.klook.com/image/upload/x_5,y_0,w_321,h_450,c_crop/v1725331514/events_admin/hqzdrk9nqrg01vhbh485.jpg",https://www.klook.com/zh-TW/event-detail/101026257-2024-freedom-blooms-into-dance/,101026257,,,,
高雄 | 藍寶石大歌廳《秀場傳奇》故事展 - 高雄流行音樂中心,False,HK$ 43,5月13日(週二) - 12月31日(週三),https://res.klook.com/image/upload/0806_藍寶石故事展_326x460_dk8n5p.png,https://www.klook.com/zh-TW/activity/121910-sapphire-hall-legendary-show-story-exhibition/,101025525,,,,
台南市 | 台南奇美博物館門票,False,HK$ 51,5月11日(週日) - 11月6日(週四),https://res.klook.com/image/upload/截圖_2024-07-03_下午8.42.29_xjbzp3.png,https://www.klook.com/zh-TW/activity/8875-chimei-museum-permanent-exhibition-ticket-tainan/,101025368,,,,
高雄 | 高雄市立美術館門票,False,HK$ 23,5月11日(週日) - 11月6日(週四),https://res.klook.com/image/upload/20240613_豐趣_banner_326X460_ca6b5a.jpg,https://www.klook.com/zh-TW/activity/117472-kaohsiung-museum-of-fine-art-ticket/,101025367,,,,
台北 | 幻隱光靈：屍禁,False,HK$ 566,5月11日(週日) - 5月31日(週六),https://res.klook.com/image/upload/截圖_2024-10-20_下午5.08.10_futp3h.png,https://www.klook.com/zh-TW/activity/119464-goblet-of-soul-forbidden-zone/,101025040,,,,
台北 | 幻隱光靈：仙蹤,False,HK$ 64,5月11日(週日) - 6月30日(週一),https://res.klook.com/image/upload/展演頁面活動首圖-仙蹤_326x460_x3gc83.jpg,https://www.klook.com/zh-TW/activity/119455-goblet-of-soul-wonderland/,101025039,,,,
新北 | 2025 福隆國際沙雕藝術季《迪士尼百年慶典》,False,HK$ 37,5月24日(週六) - 10月12日(週日),https://res.klook.com/image/upload/494648140_711211297923381_1765048286297120790_n_wdbo8m.jpg,https://www.klook.com/zh-TW/activity/116166-2025-fulong-international-sand-sculpture-art-festival/,101024971,,,,
台中 | 美洲瘋馬大馬戲團＆魔術泡泡歡樂世界＆后里馬場門票,False,HK$ 72,5月11日(週日) - 6月30日(週一),https://res.klook.com/image/upload/后里馬戲團part2_klook_326x460_直式_fp7eaf.png,https://www.klook.com/zh-TW/activity/118121-crazy-horse-park-circus/,101024887,,,,
高雄 | teamLab共創！未來園 高雄,False,HK$ 100,6月7日(週六) - 10月12日(週日),https://res.klook.com/image/upload/klook_全啟_326x460_wtl7bg.jpg,https://www.klook.com/zh-TW/activity/115951-teamlab-future-park/,101024374,,,,
宜蘭縣 | 2025 宜蘭國際童玩節門票,False,HK$ 51,7月5日(週六) - 8月17日(週日),https://res.klook.com/image/upload/0407宜蘭童玩節主視覺海報A1_主標彩色__O-01_ftozmx.jpg,https://www.klook.com/zh-TW/activity/115914-yilan-international-childrens-folklore-folkgame-festival/,101024373,,,,
台北 | 波隆那世界插畫大獎展,False,HK$ 75,7月12日(週六) - 10月6日(週一),https://res.klook.com/image/upload/展演頁面活動首圖-326x460_ppzsku.jpg,https://www.klook.com/zh-TW/activity/114371-bologna-illustration-exhibition/,101024136,,,,
台北 | 親子音樂劇《阿甯咕又闖禍了YA~》(售票中),False,HK$ 154,5月24日(週六) - 5月26日(週一),"https://res.klook.com/image/upload/x_0,y_2,w_326,h_456,c_crop/v1742880494/events_admin/t5sdyq17dyilngqh05ml.jpg",https://www.klook.com/zh-TW/event-detail/101023975-2024-a-nee-gu-musical/,101023975,,,,
高雄 | IMVER Museum,False,HK$ 49,2025年5月11日(週日) - 2026年3月28日(週六),https://res.klook.com/image/upload/KLOOK網頁banner_工作區域_1_0_qmdcee.jpg,https://www.klook.com/zh-TW/activity/107336-future-ai/,101023771,,,,
宜蘭縣 | 2025 宜蘭綠色博覽會,False,HK$ 39,5月11日(週日),https://res.klook.com/image/upload/KLOOK_展演頁面活動首圖_326x460_直式_rqpf00.jpg,https://www.klook.com/zh-TW/activity/109959-yilan-green-expo/,101023769,,,,
台中 | 印象派150週年光影藝術展-台中場,False,HK$ 90,5月11日(週日) - 9月6日(週六),https://res.klook.com/image/upload/klook_尺寸__展演頁面活動首圖_9_ehocip.jpg,https://www.klook.com/zh-TW/activity/98447-immersive-art-exhibition-immressionism/,101020551,,,,
高雄 | POP! POP! POP! 流行音樂互動展 - 高雄流行音樂中心,False,HK$ 25,5月11日(週日) - 11月6日(週四),https://res.klook.com/image/upload/常設展klook_326x460_frshdr.png,https://www.klook.com/zh-TW/activity/87496-pop-pop-pop-an-interactive-journey/,101016496,,,,
台北 | 愛手創日本手作祭 第七回 百職日行,False,HK$ 51,6月13日(週五) - 6月15日(週日),https://res.klook.com/image/upload/日本祭_Klook網路用圖_活動首圖326x460px_moa095.jpg,https://www.klook.com/zh-TW/activity/87261-ishands-international-craft-design-festival/,101016401,,,,
台南市 | 台南永樂町鼓茶樓：Live 秀門票,False,HK$ 126,2025年5月17日(週六) - 2026年5月2日(週六),https://res.klook.com/image/upload/0B26199B-A1AA-4998-88E6-3A098F9F50B0_1_201_a_lsrplq.jpg,https://www.klook.com/zh-TW/activity/28945-eirakucho-drum-tea-house-show-ticket-meal/,101015771,,,,
高雄 | 探索衛武營國家藝術文化中心,False,HK$ 39,5月11日(週日) - 11月6日(週四),https://res.klook.com/image/upload/fotor_2023-3-14_14_23_55_fokxt9.png,https://www.klook.com/zh-TW/activity/83320-weiwuying-concert-hall-ticket-kaohsiung/,101014811,,,,
台北 | Voices X Photo ONE 2025,False,HK$ 90,5月11日(週日) - 5月12日(週一),https://res.klook.com/image/upload/展演頁面活動首圖-800_1066_kejgb8.jpg,https://www.klook.com/zh-TW/activity/77617-voices-x-photo-one-2025/,101010133,,,,
台北 | 跨‧交‧通：從「大阪商船株式會社臺北支店」到「國家攝影文化中心臺北館」｜常設展出｜國家攝影文化中心,True,,2021年3月25日(週四) - 2025年12月31日(週三),"https://res.klook.com/image/upload/x_1,y_0,w_521,h_729,c_crop/v1663316124/events_admin/tuxbnwbu2irzgokks6hu.jpg",https://www.klook.com/zh-TW/event-detail/101009551-2022-trans-communication/,101009551,,,,
台北 | 2025 SPACEPORT 太空港音樂藝術嘉年華｜大佳河濱公園,False,HK$ 849,5月17日(週六) - 5月18日(週日),"https://res.klook.com/image/upload/x_0,y_5,w_850,h_1190,c_crop/v1742480613/events_admin/npln5g8jtvmkjrojwkpy.jpg",https://www.klook.com/zh-TW/event-detail/101008654-2022-spaceport/,101008654,,,,
台北 | 唱 我們的歌   流行音樂故事展｜門票｜臺北流行音樂中心,False,HK$ 45,5月11日(週日) - 11月6日(週四),https://res.klook.com/image/upload/展演頁面活動首圖_qqmx1m.jpg,https://www.klook.com/zh-TW/activity/70429-music-island-stories-pop-music-in-taiwan-taipei/,101004431,,,,
新竹 | 2025 風神音樂祭2.0【全家紙票入場】,False,HK$ 218,6月28日(週六) - 6月29日(週日),"https://res.klook.com/image/upload/x_235,y_0,w_3571,h_5000,c_crop/v1743066676/events_admin/gvdf8jmpb6uxvoo2hidg.jpg",https://www.klook.com/zh-TW/event-detail/102000258-wind-top-fest/,102000258,,,,
